cores,level,name,price,rank,sample,score,segment,threads
14,high_end,Intel Xeon E5-2695 v3 @ 2.30GHz,$213.19,560,37,"16,734",cpus,28
8,high_end,Intel Core i9-9900 @ 3.10GHz,$499.00,561,510,"16,710",cpus,16
8,high_end,Intel Xeon Gold 6134 @ 3.20GHz,$228.00,562,16,"16,651",cpus,16
6,high_end,Intel Xeon E-2336 @ 2.90GHz,$347.99,563,11,"16,640",cpus,12
16,high_end,Intel Xeon E5-2698B v3 @ 2.00GHz,NA,564,2,"16,633",cpus,32
8,high_end,Intel Core i7-10700 @ 2.90GHz,$227.82,565,2408,"16,615",cpus,16
6,high_end,Intel Core i5-12400T,$149.99,566,28,"16,577",cpus,12
12,high_end,Intel Xeon Gold 5118 @ 2.30GHz,$448.95,567,10,"16,570",cpus,24
6,high_end,AMD Ryzen 5 7530U,NA,568,59,"16,528",cpus,12
8,high_end,AMD Ryzen 7 PRO 5875U,NA,569,36,"16,520",cpus,16
12,high_end,Intel Xeon E5-2690 v3 @ 2.60GHz,$49.00,570,196,"16,479",cpus,24
8,high_end,AMD Ryzen Embedded V2718,NA,571,13,"16,456",cpus,16
6,high_end,Intel Core i5-12500TE,$205.00*,572,5,"16,456",cpus,12
12,high_end,Intel Xeon Silver 4214Y @ 2.20GHz,$560.22,573,2,"16,442",cpus,24
8,high_end,Intel Core i7-10700E @ 2.90GHz,$330.00*,574,5,"16,418",cpus,16
8,high_end,AMD Ryzen 7 1800X,$295.00,575,2567,"16,416",cpus,16
8,high_end,Intel Core i7-11850HE @ 2.60GHz,$440.00*,576,2,"16,409",cpus,16
6,high_end,AMD Ryzen 5 PRO 4400G,NA,577,7,"16,354",cpus,12
8,high_end,Intel Core i7-10700TE @ 2.00GHz,$330.00*,578,1,"16,332",cpus,16
6,high_end,Intel Xeon w3-2423,NA,579,2,"16,330",cpus,12
6,high_end,AMD Ryzen 5 PRO 4650G,$106.99,580,633,"16,313",cpus,12
6,high_end,AMD Ryzen 5 4500,$75.09,581,337,"16,263",cpus,12
12,high_end,Intel Xeon Silver 4214 @ 2.20GHz,$399.40,582,21,"16,155",cpus,24
10,high_end,Intel Core i5-1345U,$309.00*,583,59,"16,123",cpus,12
8,high_end,Intel Core i7-11700T @ 1.40GHz,$323.00*,584,44,"16,118",cpus,16
12,high_end,Intel Xeon E5-2669 v3 @ 2.30GHz,NA,585,1,"16,107",cpus,24
10,high_end,Intel Core i7-1355U,$469.00*,586,40,"16,048",cpus,12
14,high_end,Intel Xeon E5-2660 v4 @ 2.00GHz,$69.00,587,33,"16,005",cpus,28
6,high_end,Intel Core i5-11500H @ 2.90GHz,$250.00*,588,39,"15,959",cpus,12
8,high_end,Intel Xeon W-11865MLE @ 1.50GHz,$467.00*,589,4,"15,958",cpus,16
6,high_end,AMD Ryzen 5 4600G,$101.99,590,417,"15,943",cpus,12
8,high_end,AMD Ryzen 7 4850U Mobile,NA,591,1,"15,920",cpus,16
6,high_end,Intel Core i7-11600H @ 2.90GHz,$395.00*,592,12,"15,919",cpus,12
8,high_end,Intel Xeon E-2278GE @ 3.30GHz,$494.00*,593,3,"15,895",cpus,16
6,high_end,Intel Core i5-11400H @ 2.70GHz,$250.00*,594,1483,"15,863",cpus,12
8,high_end,AMD Ryzen 7 5700U,NA,595,1561,"15,852",cpus,16
14,high_end,Intel Xeon Gold 5117 @ 2.00GHz,NA,596,1,"15,816",cpus,28
6,high_end,Intel Core i5-11260H @ 2.60GHz,$250.00*,597,117,"15,805",cpus,12
8,high_end,Intel Xeon D-2733NT @ 2.10GHz,$800.00*,598,3,"15,799",cpus,16
8,high_end,Intel Core i9-10980HK @ 2.40GHz,$583.00*,599,299,"15,786",cpus,16
8,high_end,Intel Xeon W-10885M @ 2.40GHz,$623.00*,600,108,"15,781",cpus,16
8,high_end,AMD Ryzen 7 2700,$104.88,601,3237,"15,740",cpus,16
8,high_end,AMD Ryzen 7 PRO 1700X,NA,602,24,"15,719",cpus,16
8,high_end,AMD Ryzen 7 1700X,$71.64,603,3010,"15,678",cpus,16
6,high_end,AMD Ryzen 5 4600GE,NA,604,8,"15,641",cpus,12
6,high_end,AMD Ryzen 5 PRO 4650GE,NA,605,179,"15,621",cpus,12
12,high_end,Intel Core i7-12700TE,$344.00*,606,3,"15,616",cpus,20
10,high_end,Intel Xeon Gold 5215 @ 2.50GHz,$951.43,607,6,"15,608",cpus,20
10,high_end,Intel Core i7-1365U,$426.00*,608,63,"15,583",cpus,12
6,high_end,Intel Xeon D-1726 @ 2.90GHz,$490.00*,609,6,"15,511",cpus,12
6,high_end,AMD Ryzen 5 5600U,NA,610,429,"15,485",cpus,12
8,high_end,Intel Xeon Gold 5217 @ 3.00GHz,"$1,044.58",611,2,"15,429",cpus,16
16,high_end,Intel Xeon E5-4667 v3 @ 2.00GHz,"$5,729.00*",612,5,"15,397",cpus,32
16,high_end,Intel Xeon E5-4660 v4 @ 2.20GHz,"$3,609.00*",613,3,"15,375",cpus,32
12,high_end,Intel Xeon E5-2680 v3 @ 2.50GHz,$180.00,614,197,"15,366",cpus,24
8,high_end,Apple M2 8 Core 3500 MHz,NA,615,1032,"15,344",cpus,8
8,high_end,Intel Core i9-10885H @ 2.40GHz,$556.00*,616,450,"15,307",cpus,16
8,high_end,AMD Ryzen 7 PRO 2700,NA,617,38,"15,288",cpus,16
6,high_end,AMD Ryzen 5 PRO 4655G,NA,618,1,"15,276",cpus,12
8,high_end,AMD Ryzen 7 PRO 4750U,NA,619,555,"15,262",cpus,16
6,high_end,AMD Ryzen 5 5560U,NA,620,86,"15,187",cpus,12
12,high_end,Intel Xeon Silver 4116T @ 2.10GHz,"$1,112.00*",621,1,"15,187",cpus,24
8,high_end,Intel Core i7-10875H @ 2.30GHz,$450.00*,622,1169,"15,161",cpus,16
12,high_end,Intel Xeon Silver 4116 @ 2.10GHz,$294.00,623,20,"15,146",cpus,24
6,high_end,AMD Ryzen 5 5625U,NA,624,438,"15,135",cpus,12
10,high_end,Intel Xeon Silver 4210R @ 2.40GHz,$330.00,625,22,"15,130",cpus,20
8,high_end,Intel Xeon E-2286M @ 2.40GHz,"$1,373.18*",626,154,"15,120",cpus,16
12,high_end,Intel Xeon D-2166NT @ 2.00GHz,"$1,005.00*",627,2,"15,105",cpus,24
6,high_end,AMD Ryzen 5 PRO 5650U,NA,628,165,"15,088",cpus,12
4,high_end,Intel Core i3-13100,$128.67,629,68,"15,062",cpus,8
8,high_end,Intel Xeon Silver 4215R @ 3.20GHz,$695.00,630,5,"15,056",cpus,16
4,high_end,Intel Core i3-13100F,$110.99,631,69,"15,000",cpus,8
16,high_end,AMD EPYC 7301,"$1,499.98*",632,2,"14,991",cpus,32
10,high_end,Intel Core i9-10900T @ 1.90GHz,$349.99*,633,32,"14,951",cpus,20
8,high_end,AMD EPYC 7251,$372.00,634,7,"14,935",cpus,16
12,high_end,Intel Xeon E5-2658A v3 @ 2.20GHz,"$1,832.00*",635,1,"14,879",cpus,24
8,high_end,Intel Xeon D-1733NT @ 2.00GHz,$720.00*,636,2,"14,849",cpus,16
8,high_end,AMD Ryzen 7 1700,$87.39,637,4518,"14,831",cpus,16
14,high_end,Intel Xeon E5-2683 v3 @ 2.00GHz,$871.99*,638,171,"14,830",cpus,28
10,high_end,Intel Xeon E5-1681 v3 @ 2.90GHz,NA,639,6,"14,820",cpus,20
6,high_end,AMD Ryzen 5 PRO 5675U,NA,640,52,"14,798",cpus,12
6,high_end,AMD Ryzen 5 PRO 4400GE,NA,641,2,"14,795",cpus,12
8,high_end,Intel Core i7-10870H @ 2.20GHz,$417.00*,642,821,"14,740",cpus,16
12,high_end,Intel Xeon E5-2678 v3 @ 2.50GHz,$106.19*,643,143,"14,739",cpus,24
8,high_end,Intel Core i9-10880H @ 2.30GHz,NA,644,13,"14,736",cpus,16
10,high_end,Intel Xeon E5-2687W v3 @ 3.10GHz,$597.45,645,57,"14,716",cpus,20
6,high_end,Intel Core i5-11600T @ 1.70GHz,$213.00*,646,5,"14,713",cpus,12
4,high_end,Intel Core i3-12300,$143.00*,647,14,"14,706",cpus,8
8,high_end,AMD Ryzen 7 2700E,NA,648,2,"14,657",cpus,16
